user_id,recipe_id,recipe_title
30,3205,Tempe kelapa goreng
30,5548,Beef Teriyaki
30,5548,Beef Teriyaki
30,5548,Beef Teriyaki
30,5548,Beef Teriyaki
30,9386,Pindang Ikan Gabus
30,9386,Pindang Ikan Gabus
30,9386,Pindang Ikan Gabus
30,9386,Pindang Ikan Gabus
30,9854,Pare Nenek Udang
30,12431,Telur Sosis Mozarella
30,12431,Telur Sosis Mozarella
30,12431,Telur Sosis Mozarella
30,12906,Telur Dadar Sosis Gulung
30,12906,Telur Dadar Sosis Gulung
30,5192,Sapi Lada Hitam
30,5192,Sapi Lada Hitam
30,5192,Sapi Lada Hitam
30,5192,Sapi Lada Hitam
30,6883,Nasi kabsah kambing
30,6883,Nasi kabsah kambing
30,6883,Nasi kabsah kambing
30,7218,Daging kambing beku masak pedas
30,7218,Daging kambing beku masak pedas
30,7321,Lamb potato curry kari domba dan kentang
30,7321,Lamb potato curry kari domba dan kentang
30,8641,Pempek ikan patin
30,8641,Pempek ikan patin
30,8641,Pempek ikan patin
30,12551,Telur gulung gyeran mari original
30,12551,Telur gulung gyeran mari original
30,12551,Telur gulung gyeran mari original
30,14888,Bola  Bola Bakso Tahu
30,133,Ayam Geprek Bensu
30,133,Ayam Geprek Bensu
30,133,Ayam Geprek Bensu
30,133,Ayam Geprek Bensu
30,133,Ayam Geprek Bensu
30,263,Mie goreng Ayam seadanya
30,263,Mie goreng Ayam seadanya
30,263,Mie goreng Ayam seadanya
30,263,Mie goreng Ayam seadanya
30,263,Mie goreng Ayam seadanya
30,422,Sup kulit ayam
30,422,Sup kulit ayam
30,422,Sup kulit ayam
30,422,Sup kulit ayam
30,838,Ayam Kecap
30,2389,Oseng Tempe  Telur Kecap
30,2389,Oseng Tempe  Telur Kecap
30,2389,Oseng Tempe  Telur Kecap
30,3939,Lidah Sapi Cabe Hijau
30,3939,Lidah Sapi Cabe Hijau
30,3939,Lidah Sapi Cabe Hijau
30,3939,Lidah Sapi Cabe Hijau
30,3939,Lidah Sapi Cabe Hijau
30,10255,Udang saos mentega
30,10255,Udang saos mentega
30,11256,Pia udang khas semarang
30,11256,Pia udang khas semarang
30,11256,Pia udang khas semarang
30,13259,Merebus telur  menit
30,13259,Merebus telur  menit
30,13259,Merebus telur  menit
30,13259,Merebus telur  menit
30,13259,Merebus telur  menit
30,682,Soto ayam telur puyuh
30,682,Soto ayam telur puyuh
30,682,Soto ayam telur puyuh
30,682,Soto ayam telur puyuh
30,682,Soto ayam telur puyuh
30,1335,Tongseng ayam
30,4434,Rawon Iga Sapi
30,4894,Rendang Daging Sapi
30,4894,Rendang Daging Sapi
30,4894,Rendang Daging Sapi
30,9200,Jukut ikan tongkol
30,10650,Bakso goreng udang
30,10650,Bakso goreng udang
30,10650,Bakso goreng udang
30,10650,Bakso goreng udang
30,10712,Sapo Tahu with Shrimp
30,10712,Sapo Tahu with Shrimp
30,10712,Sapo Tahu with Shrimp
30,10712,Sapo Tahu with Shrimp
30,10712,Sapo Tahu with Shrimp
30,12927,Sausage  scramble egg blackpepper
30,12927,Sausage  scramble egg blackpepper
30,12927,Sausage  scramble egg blackpepper
30,12927,Sausage  scramble egg blackpepper
30,12927,Sausage  scramble egg blackpepper
30,13154,Telor dadar garing kriuuk ala burjo
30,13411,Telur bumbu baliPRRecookMasakanAwalanT
30,13411,Telur bumbu baliPRRecookMasakanAwalanT
30,13827,Tahu susu teriyaki
30,13827,Tahu susu teriyaki
30,13827,Tahu susu teriyaki
30,612,Ayam fillet asem manis
30,612,Ayam fillet asem manis
30,612,Ayam fillet asem manis
30,612,Ayam fillet asem manis
30,2098, Kering Balado Tempe Kacang Pedas Manis
30,2838,Tempe isi
30,2838,Tempe isi
30,5219,Sup Lemak Sapi ketofriendly ketofy debm gajih
30,5219,Sup Lemak Sapi ketofriendly ketofy debm gajih
30,5219,Sup Lemak Sapi ketofriendly ketofy debm gajih
30,5219,Sup Lemak Sapi ketofriendly ketofy debm gajih
30,5219,Sup Lemak Sapi ketofriendly ketofy debm gajih
30,6289,Tongseng Kambing Santan Gurih 
30,6289,Tongseng Kambing Santan Gurih 
30,6289,Tongseng Kambing Santan Gurih 
30,6289,Tongseng Kambing Santan Gurih 
30,7934,Ikan kembung balado maknyos
30,7934,Ikan kembung balado maknyos
30,7934,Ikan kembung balado maknyos
30,7934,Ikan kembung balado maknyos
30,7934,Ikan kembung balado maknyos
30,10598,Tumis Kangkung Udang Saos Tiram
30,10598,Tumis Kangkung Udang Saos Tiram
30,10598,Tumis Kangkung Udang Saos Tiram
30,11699,Telor Sambal Ebi
30,11699,Telor Sambal Ebi
30,13006,Telor puyu kuah
30,13006,Telor puyu kuah
30,13006,Telor puyu kuah
30,13207,Sambal Telur
30,13207,Sambal Telur
30,14156,Tahu aci
30,14156,Tahu aci
30,14156,Tahu aci
30,14156,Tahu aci
30,2504,Tumis kacang dan tempe
30,2504,Tumis kacang dan tempe
30,2504,Tumis kacang dan tempe
30,2504,Tumis kacang dan tempe
30,2505,Tumis Labu siam  Tempe
30,2505,Tumis Labu siam  Tempe
30,3821,Sambal Tempe Kemangi
30,3821,Sambal Tempe Kemangi
30,5849,Tumis Buncis  daging sapi giling
30,5849,Tumis Buncis  daging sapi giling
30,7050,Oseng kambing
30,7050,Oseng kambing
30,8068,Ikan Kembung Sambal Balado Kemangi
30,8068,Ikan Kembung Sambal Balado Kemangi
30,8251,Tongkol Kecap Cabe Hijau
30,8251,Tongkol Kecap Cabe Hijau
30,8251,Tongkol Kecap Cabe Hijau
30,12791,Kalio Telur Isi
30,12791,Kalio Telur Isi
30,14991,Bakwan jagung mix tahu
30,14991,Bakwan jagung mix tahu
30,204,Ceker vs pala ayam bumbu kecap
30,204,Ceker vs pala ayam bumbu kecap
30,204,Ceker vs pala ayam bumbu kecap
30,204,Ceker vs pala ayam bumbu kecap
30,204,Ceker vs pala ayam bumbu kecap
30,3899,Tempe goreng gurih
30,3899,Tempe goreng gurih
30,3899,Tempe goreng gurih
30,3899,Tempe goreng gurih
30,3899,Tempe goreng gurih
30,4088,AsemAsem Iga Sapi ketopad
30,4088,AsemAsem Iga Sapi ketopad
30,4708,Sapi asam pedas
30,4708,Sapi asam pedas
30,4708,Sapi asam pedas
30,4708,Sapi asam pedas
30,4708,Sapi asam pedas
30,7090,Gulai kambing muda
30,7090,Gulai kambing muda
30,7090,Gulai kambing muda
30,7090,Gulai kambing muda
30,7090,Gulai kambing muda
30,7127,Oseng Kambing Sayur
30,7802,Lele sambal kemangi delecious
30,8813,Cue tongkol cabe ijo kuah santan
30,8813,Cue tongkol cabe ijo kuah santan
30,10091,Kepiting Udang Kuah Santan
30,10409,Sup Bola  bola Udang Yummy 
30,10409,Sup Bola  bola Udang Yummy 
30,10409,Sup Bola  bola Udang Yummy 
30,10409,Sup Bola  bola Udang Yummy 
30,10409,Sup Bola  bola Udang Yummy 
30,14091,Tahu  Sayur Gulung siram Kecap pedas no oil no salt
30,14264,Pepes tahu jamur tiram
30,14264,Pepes tahu jamur tiram
30,14264,Pepes tahu jamur tiram
30,14264,Pepes tahu jamur tiram
31,2597,Stick Tempe telur
31,4251,Beef Brokoli aka Brokoli Daging Sapi
31,4251,Beef Brokoli aka Brokoli Daging Sapi
31,4251,Beef Brokoli aka Brokoli Daging Sapi
31,4251,Beef Brokoli aka Brokoli Daging Sapi
31,4251,Beef Brokoli aka Brokoli Daging Sapi
31,5223,Beef Black Pepper
31,5223,Beef Black Pepper
31,5223,Beef Black Pepper
31,5223,Beef Black Pepper
31,7200,Gulai Kambing
31,7200,Gulai Kambing
31,7200,Gulai Kambing
31,7200,Gulai Kambing
31,7200,Gulai Kambing
31,8640,Ikan Patin Kuah Asam
31,8640,Ikan Patin Kuah Asam
31,8640,Ikan Patin Kuah Asam
31,8640,Ikan Patin Kuah Asam
31,9500,Ikan kakap palumara sederhana
31,9500,Ikan kakap palumara sederhana
31,9500,Ikan kakap palumara sederhana
31,15575,Sambal goreng kentangtahu
31,15575,Sambal goreng kentangtahu
31,15575,Sambal goreng kentangtahu
31,15575,Sambal goreng kentangtahu
31,1519,Ayam bumbu kuning kemangi
31,6383,Tongseng kambing ala kadarnya 
31,6383,Tongseng kambing ala kadarnya 
31,6383,Tongseng kambing ala kadarnya 
31,8554,Lele bakarsimple
31,9191,Tongkol suwir
31,9191,Tongkol suwir
31,11364,Udang tepung saus telur asin
31,11364,Udang tepung saus telur asin
31,11364,Udang tepung saus telur asin
31,11364,Udang tepung saus telur asin
31,13495,Telur Penyet Sambal Kukus
31,13495,Telur Penyet Sambal Kukus
31,13495,Telur Penyet Sambal Kukus
31,13495,Telur Penyet Sambal Kukus
31,13495,Telur Penyet Sambal Kukus
31,3603,Orek tempe basah
31,3603,Orek tempe basah
31,3603,Orek tempe basah
31,3603,Orek tempe basah
31,3603,Orek tempe basah
31,7291,TONGSENG  KAMBING
31,7291,TONGSENG  KAMBING
31,7291,TONGSENG  KAMBING
31,7591,Sate Klathak Rumahan
31,7591,Sate Klathak Rumahan
31,7591,Sate Klathak Rumahan
31,13058,Telur rebus mulus
31,13058,Telur rebus mulus
31,13058,Telur rebus mulus
31,2648,Tempe goreng setan
31,2648,Tempe goreng setan
31,2648,Tempe goreng setan
31,2648,Tempe goreng setan
31,3765,Tempe bumbu ala anak kost 
31,3765,Tempe bumbu ala anak kost 
31,3765,Tempe bumbu ala anak kost 
31,3765,Tempe bumbu ala anak kost 
31,3765,Tempe bumbu ala anak kost 
31,5036,Brokoli beef teriyaki
31,5036,Brokoli beef teriyaki
31,5036,Brokoli beef teriyaki
31,5036,Brokoli beef teriyaki
31,9035,Bandeng TT goreng tepung rica
31,9035,Bandeng TT goreng tepung rica
31,12084,Penyet Telur Rebus dan Teri Sambal Matang
31,12084,Penyet Telur Rebus dan Teri Sambal Matang
31,12084,Penyet Telur Rebus dan Teri Sambal Matang
31,12084,Penyet Telur Rebus dan Teri Sambal Matang
31,12084,Penyet Telur Rebus dan Teri Sambal Matang
31,13155,Tahu Telor simple
31,15088,Tahu telur
31,15608,Balado ikan nila dan tahu
31,15608,Balado ikan nila dan tahu
31,15608,Balado ikan nila dan tahu
31,15608,Balado ikan nila dan tahu
31,15608,Balado ikan nila dan tahu
31,3850,Tumis Buncis Tempe Kecap
31,3850,Tumis Buncis Tempe Kecap
31,3850,Tumis Buncis Tempe Kecap
31,3850,Tumis Buncis Tempe Kecap
31,3850,Tumis Buncis Tempe Kecap
31,4404,Sapi cah jamur lada hitam
31,4404,Sapi cah jamur lada hitam
31,4404,Sapi cah jamur lada hitam
31,6621,Gule Kambing
31,6621,Gule Kambing
31,6621,Gule Kambing
31,6621,Gule Kambing
31,7476,Sambal Rawit tempe terongPedasnya maknyos
31,7476,Sambal Rawit tempe terongPedasnya maknyos
31,7476,Sambal Rawit tempe terongPedasnya maknyos
31,8828,Ikan kembung cabe
31,8828,Ikan kembung cabe
31,8828,Ikan kembung cabe
31,8828,Ikan kembung cabe
31,8828,Ikan kembung cabe
31,12833,Opor telur 
31,12833,Opor telur 
31,13735,Bakwan Tahu Sayur Campur
31,13735,Bakwan Tahu Sayur Campur
31,13735,Bakwan Tahu Sayur Campur
31,103,Nugget ayam simpel
31,103,Nugget ayam simpel
31,103,Nugget ayam simpel
31,722,Nasi Bakar Isi Ayam Tumis
31,722,Nasi Bakar Isi Ayam Tumis
31,722,Nasi Bakar Isi Ayam Tumis
31,9131,Semur Ikan BANDENG
31,10859,Mie Goreng Udang
31,10859,Mie Goreng Udang
31,10859,Mie Goreng Udang
31,10859,Mie Goreng Udang
31,13026,Fuyunghai Telur Dadar
31,13026,Fuyunghai Telur Dadar
31,13026,Fuyunghai Telur Dadar
31,13026,Fuyunghai Telur Dadar
31,13026,Fuyunghai Telur Dadar
31,13930,Tahu Cabe Garam
31,469,Ayam richeese fire wings  saus keju
31,469,Ayam richeese fire wings  saus keju
31,3128,Tempe Penyet Rumahan
31,3128,Tempe Penyet Rumahan
31,3128,Tempe Penyet Rumahan
31,3128,Tempe Penyet Rumahan
31,3214,Steak tempe
31,3214,Steak tempe
31,3214,Steak tempe
31,7410,Pastel kari kentang ayam
31,7410,Pastel kari kentang ayam
31,8276,Sambal balacan kembung pete limo
31,8276,Sambal balacan kembung pete limo
31,8276,Sambal balacan kembung pete limo
31,8276,Sambal balacan kembung pete limo
31,8276,Sambal balacan kembung pete limo
31,9930,Perkedel jagung cheddar spesial udang dan lembut
31,9930,Perkedel jagung cheddar spesial udang dan lembut
31,15087,Ulenan tahu tempe
31,15087,Ulenan tahu tempe
31,1727,Ceker Ayam Lepas Pedas
31,1727,Ceker Ayam Lepas Pedas
31,1727,Ceker Ayam Lepas Pedas
31,2099,Tempe Kecap Non MSG
31,2099,Tempe Kecap Non MSG
31,2099,Tempe Kecap Non MSG
31,2099,Tempe Kecap Non MSG
31,2543,Lodeh Terong Kacang Tempe Tidak Pedass ramah anak
31,2921,Tempe Terong Sambal Bawang
31,2921,Tempe Terong Sambal Bawang
31,2921,Tempe Terong Sambal Bawang
31,2921,Tempe Terong Sambal Bawang
31,2921,Tempe Terong Sambal Bawang
31,4293,Sate sapi
31,4293,Sate sapi
31,4293,Sate sapi
31,4293,Sate sapi
31,6714,Sup Kambing
31,6714,Sup Kambing
31,6714,Sup Kambing
31,6714,Sup Kambing
31,10273,Bola bola ayam udang bakso ayam udang sayur menu anak
31,10273,Bola bola ayam udang bakso ayam udang sayur menu anak
31,10273,Bola bola ayam udang bakso ayam udang sayur menu anak
31,10273,Bola bola ayam udang bakso ayam udang sayur menu anak
31,10273,Bola bola ayam udang bakso ayam udang sayur menu anak
31,13115,Telur ceplok bumbu pedas
31,14846,Tahu walek bumbu petis
31,14846,Tahu walek bumbu petis
31,14846,Tahu walek bumbu petis
31,14846,Tahu walek bumbu petis
31,15059,Tahu crispy saus mentega
31,15059,Tahu crispy saus mentega
31,15059,Tahu crispy saus mentega
31,15059,Tahu crispy saus mentega
31,15059,Tahu crispy saus mentega
31,3402,Mendol tempe simple
31,3402,Mendol tempe simple
31,3402,Mendol tempe simple
31,3454,Tempe goreng tepung
31,3454,Tempe goreng tepung
31,3454,Tempe goreng tepung
31,3454,Tempe goreng tepung
31,10098,Udang Saus Sembunyi untuk  orang
31,10098,Udang Saus Sembunyi untuk  orang
31,10098,Udang Saus Sembunyi untuk  orang
31,11053,REMPEYEK udang
31,11053,REMPEYEK udang
31,11053,REMPEYEK udang
31,11053,REMPEYEK udang
31,11053,REMPEYEK udang
31,11506,Spaghetti udang paprika
31,11506,Spaghetti udang paprika
31,11506,Spaghetti udang paprika
31,14914,Pepes Tahu
31,14914,Pepes Tahu
31,14914,Pepes Tahu
31,14914,Pepes Tahu
31,457,Ayam sosis teriyaki
31,1333,Pangsit Goreng Ayam
31,1333,Pangsit Goreng Ayam
31,1333,Pangsit Goreng Ayam
31,1333,Pangsit Goreng Ayam
31,1333,Pangsit Goreng Ayam
31,3900,Oseng tempe Lombok ijo
31,3900,Oseng tempe Lombok ijo
31,4831,Sop iga sapi
31,4831,Sop iga sapi
31,4831,Sop iga sapi
31,4831,Sop iga sapi
31,10907,Tumis udang sederhana
31,12234,Balado Telur Tahu Bakso
31,12234,Balado Telur Tahu Bakso
31,12234,Balado Telur Tahu Bakso
31,12245,Tumis telur tage wortel mirip lumpia basah
31,12245,Tumis telur tage wortel mirip lumpia basah
32,1458,Kare Ayam
32,2963,Tempe mendoan Basah
32,2963,Tempe mendoan Basah
32,3343,Nugget Tempe Ayam
32,3343,Nugget Tempe Ayam
32,3997,Sop bening daging sapi
32,3997,Sop bening daging sapi
32,5118,Bistik sapi goreng
32,8019,Nila Bakar Pedas Manis
32,8019,Nila Bakar Pedas Manis
32,8019,Nila Bakar Pedas Manis
32,8019,Nila Bakar Pedas Manis
32,8019,Nila Bakar Pedas Manis
32,12964,Egg Roll
32,12964,Egg Roll
32,12964,Egg Roll
32,12964,Egg Roll
32,4585,Tumis Daging Sapi Teriyaki
32,4585,Tumis Daging Sapi Teriyaki
32,9912,Sop bola udang dengan kaldu udang
32,9912,Sop bola udang dengan kaldu udang
32,9912,Sop bola udang dengan kaldu udang
32,9912,Sop bola udang dengan kaldu udang
32,9912,Sop bola udang dengan kaldu udang
32,13462,Telor Balado
32,13462,Telor Balado
32,13462,Telor Balado
32,13462,Telor Balado
32,14806,Perkedel tahu
32,14806,Perkedel tahu
32,14806,Perkedel tahu
32,815,Ayam Pedas Manis
32,815,Ayam Pedas Manis
32,815,Ayam Pedas Manis
32,4411,Sapi buncis lada hitam
32,4411,Sapi buncis lada hitam
32,4905,Oseng Lemak Sapi  Ketopad
32,4950,Asemasem Tetelan sapi
32,8826,Pecak ikan nila
32,8826,Pecak ikan nila
32,8826,Pecak ikan nila
32,11326,Udang masak rujak
32,11326,Udang masak rujak
32,11326,Udang masak rujak
32,14610,Tahu tempe santan
32,14610,Tahu tempe santan
32,14610,Tahu tempe santan
32,15348,Tahu Tempe Bacem
32,15348,Tahu Tempe Bacem
32,15348,Tahu Tempe Bacem
32,15348,Tahu Tempe Bacem
32,15348,Tahu Tempe Bacem
32,956,Ayam kalasan
32,2332,Tahu tempe penyet
32,2332,Tahu tempe penyet
32,3853,Tumis Tempe Kuah
32,3853,Tumis Tempe Kuah
32,3853,Tumis Tempe Kuah
32,3853,Tumis Tempe Kuah
32,3853,Tumis Tempe Kuah
32,8017,Cakalang suwir
32,8017,Cakalang suwir
32,9645,Cloud Tuna  Egg ketofriendly ketopadcpsavorysnack
32,9645,Cloud Tuna  Egg ketofriendly ketopadcpsavorysnack
32,9645,Cloud Tuna  Egg ketofriendly ketopadcpsavorysnack
32,9645,Cloud Tuna  Egg ketofriendly ketopadcpsavorysnack
32,9645,Cloud Tuna  Egg ketofriendly ketopadcpsavorysnack
32,11633,Gulai udang jumbo
32,11633,Gulai udang jumbo
32,11633,Gulai udang jumbo
32,11633,Gulai udang jumbo
32,12791,Kalio Telur Isi
32,12791,Kalio Telur Isi
32,13154,Telor dadar garing kriuuk ala burjo
32,13154,Telor dadar garing kriuuk ala burjo
32,13154,Telor dadar garing kriuuk ala burjo
32,13988,Rolade tahu daun singkong
32,13988,Rolade tahu daun singkong
32,705,Pepes ayam selimut tahu
32,2073,Tempe Mendol
32,2073,Tempe Mendol
32,2073,Tempe Mendol
32,2073,Tempe Mendol
32,2073,Tempe Mendol
32,4087,Sambal Goreng Hati Sapi
32,4087,Sambal Goreng Hati Sapi
32,4087,Sambal Goreng Hati Sapi
32,4087,Sambal Goreng Hati Sapi
32,4087,Sambal Goreng Hati Sapi
32,4815,Bakso Sapi Kenyaal Enak tanpa baking powder
32,4815,Bakso Sapi Kenyaal Enak tanpa baking powder
32,4815,Bakso Sapi Kenyaal Enak tanpa baking powder
32,5211,Brokoli jamur sapi saus tiram
32,5211,Brokoli jamur sapi saus tiram
32,5211,Brokoli jamur sapi saus tiram
32,6856,Tongseng Kambing
32,6856,Tongseng Kambing
32,7518,Sop daging seger
32,10067,Tumis Cumi Udang Pedas
32,10067,Tumis Cumi Udang Pedas
32,10067,Tumis Cumi Udang Pedas
32,13345,Semur telor kukus
32,13345,Semur telor kukus
32,13345,Semur telor kukus
32,13345,Semur telor kukus
32,14121,Semur ayam tahu
32,14121,Semur ayam tahu
32,11190,Udang masak merah simple
32,11190,Udang masak merah simple
32,11190,Udang masak merah simple
32,11190,Udang masak merah simple
32,11508,Balado udang pete
32,11508,Balado udang pete
32,11508,Balado udang pete
32,11508,Balado udang pete
32,13410,Telur rebus  menit
32,14641,Cecek Tahu Kentang Kuah Kelapa
32,15530,Sop Udang Wortel Tahu
32,15530,Sop Udang Wortel Tahu
32,2725,Tempe Melet
32,3011,Sambal kubiskoltempe
32,3011,Sambal kubiskoltempe
32,3600,Bacem tempe kering rasa daging sapi
32,3600,Bacem tempe kering rasa daging sapi
32,4808,Sapi Lada Hitam
32,4808,Sapi Lada Hitam
32,4808,Sapi Lada Hitam
32,4808,Sapi Lada Hitam
32,4808,Sapi Lada Hitam
32,7660,Jus Kurma Susu
32,8138,Kakap merah kuah asam dan kemangi
32,8138,Kakap merah kuah asam dan kemangi
32,8138,Kakap merah kuah asam dan kemangi
32,8138,Kakap merah kuah asam dan kemangi
32,8932,kakap putih saus lada hitam pedas
32,8932,kakap putih saus lada hitam pedas
32,12040,Telur dadar minang  ala Padang
32,12040,Telur dadar minang  ala Padang
32,2565, Tempe Tahu Kekinian
32,2565, Tempe Tahu Kekinian
32,2565, Tempe Tahu Kekinian
32,2565, Tempe Tahu Kekinian
32,2565, Tempe Tahu Kekinian
32,3557,Tempe santan resep mertua
32,3557,Tempe santan resep mertua
32,3557,Tempe santan resep mertua
32,3955,Rawon daging sapi
32,3955,Rawon daging sapi
32,3955,Rawon daging sapi
32,5350,Beef Bulgogi
32,5350,Beef Bulgogi
32,5350,Beef Bulgogi
32,5350,Beef Bulgogi
32,8254,Salmon saos tiram
32,9421,Ikan patin palembang seger
32,12978,Telur Balado
32,12978,Telur Balado
32,12978,Telur Balado
32,12978,Telur Balado
32,12978,Telur Balado
32,12979,Semur telur pedas
32,12979,Semur telur pedas
32,12979,Semur telur pedas
32,12979,Semur telur pedas
32,13264,Capcay sayur telur 
32,14624,Bejek tahu  tahu bubuk
32,14624,Bejek tahu  tahu bubuk
32,14624,Bejek tahu  tahu bubuk
32,14624,Bejek tahu  tahu bubuk
32,14624,Bejek tahu  tahu bubuk
32,14900,Sapo Tahu
32,14900,Sapo Tahu
32,7067,Tongseng Kambing Sederhana
32,7067,Tongseng Kambing Sederhana
32,7067,Tongseng Kambing Sederhana
32,7067,Tongseng Kambing Sederhana
32,7067,Tongseng Kambing Sederhana
32,9934,Pelas udang
32,9934,Pelas udang
32,9934,Pelas udang
32,9934,Pelas udang
32,9934,Pelas udang
32,11549,Oseng pepaya muda udang pave ala as
32,11549,Oseng pepaya muda udang pave ala as
32,14267,Tahu solet
32,14267,Tahu solet
32,14267,Tahu solet
32,14267,Tahu solet
32,14267,Tahu solet
32,14831,Tahu Gejrot
32,14831,Tahu Gejrot
32,14831,Tahu Gejrot
32,14831,Tahu Gejrot
32,14831,Tahu Gejrot
32,472,Ayam teriyaki
32,472,Ayam teriyaki
32,472,Ayam teriyaki
32,472,Ayam teriyaki
32,472,Ayam teriyaki
32,673,Ayam geprek sambel bawang
32,1704,Ayam Bakar Madu diner DEBM
32,1704,Ayam Bakar Madu diner DEBM
32,1704,Ayam Bakar Madu diner DEBM
32,3307,Tempe Goreng Balut Telor
32,3307,Tempe Goreng Balut Telor
32,3307,Tempe Goreng Balut Telor
32,5139,Nasgor Samlasgote sambal ati sapi goreng pete
32,5139,Nasgor Samlasgote sambal ati sapi goreng pete
32,5139,Nasgor Samlasgote sambal ati sapi goreng pete
32,5139,Nasgor Samlasgote sambal ati sapi goreng pete
32,5385,Sop iga sapi
32,5898,Tongseng Kambing NO MSG
32,5898,Tongseng Kambing NO MSG
32,5898,Tongseng Kambing NO MSG
32,7940,Ikan patin asam padeh pedas
32,7940,Ikan patin asam padeh pedas
32,7940,Ikan patin asam padeh pedas
32,9163,Sop nila 
32,9163,Sop nila 
32,9163,Sop nila 
32,11377,Sambal udang  tuna
32,11377,Sambal udang  tuna
33,625,Tahu Baso Ayam
33,625,Tahu Baso Ayam
33,625,Tahu Baso Ayam
33,625,Tahu Baso Ayam
33,625,Tahu Baso Ayam
33,722,Nasi Bakar Isi Ayam Tumis
33,4154,Krengsengan daging sapi pedas tanpa petis
33,4154,Krengsengan daging sapi pedas tanpa petis
33,6169,Sate Kambing Empuk Sambel Kecap KitaBerbagi
33,6169,Sate Kambing Empuk Sambel Kecap KitaBerbagi
33,6169,Sate Kambing Empuk Sambel Kecap KitaBerbagi
33,6169,Sate Kambing Empuk Sambel Kecap KitaBerbagi
33,6169,Sate Kambing Empuk Sambel Kecap KitaBerbagi
33,6369,Gulai Kambing KitaBerbagi
33,6369,Gulai Kambing KitaBerbagi
33,6369,Gulai Kambing KitaBerbagi
33,6369,Gulai Kambing KitaBerbagi
33,7466,Nasi Briyani Simple Ala Mamah Mumtaz
33,11270,Seblak kerupuk udang
33,11270,Seblak kerupuk udang
33,11270,Seblak kerupuk udang
33,11270,Seblak kerupuk udang
33,11270,Seblak kerupuk udang
33,11504,Saus Tiram Tofu Udang
33,11504,Saus Tiram Tofu Udang
33,11504,Saus Tiram Tofu Udang
33,11504,Saus Tiram Tofu Udang
33,11945,Oseng tauge telurorak arik tokolan
33,11945,Oseng tauge telurorak arik tokolan
33,11945,Oseng tauge telurorak arik tokolan
33,11945,Oseng tauge telurorak arik tokolan
33,11945,Oseng tauge telurorak arik tokolan
33,14569,Sayur Bayam Tahu dapursabilla
33,14569,Sayur Bayam Tahu dapursabilla
33,1031,Pepes ayam kemangi
33,1031,Pepes ayam kemangi
33,3919,Sayur sop daging sapi no MSG no Gula
33,3919,Sayur sop daging sapi no MSG no Gula
33,6193,Sate kambing goreng pasti enak
33,6193,Sate kambing goreng pasti enak
33,6193,Sate kambing goreng pasti enak
33,8310,Steak Ikan Tenggiri Saus Putih ala Resto
33,8310,Steak Ikan Tenggiri Saus Putih ala Resto
33,8310,Steak Ikan Tenggiri Saus Putih ala Resto
33,8310,Steak Ikan Tenggiri Saus Putih ala Resto
33,13408,Cilok Telur
33,13408,Cilok Telur
33,13408,Cilok Telur
33,1181,Ayam suir sambal matah khas bali
33,1181,Ayam suir sambal matah khas bali
33,1181,Ayam suir sambal matah khas bali
33,1181,Ayam suir sambal matah khas bali
33,1181,Ayam suir sambal matah khas bali
33,1978,Kering Tempe Cabjo
33,4054,Beef Teriyaki
33,4054,Beef Teriyaki
33,4054,Beef Teriyaki
33,4054,Beef Teriyaki
33,5118,Bistik sapi goreng
33,5118,Bistik sapi goreng
33,11239,Udang asam manis
33,11239,Udang asam manis
33,11644,Udang balutan sayur momskie
33,13108,Telur Kukus Nyumii
33,13108,Telur Kukus Nyumii
33,13108,Telur Kukus Nyumii
33,13108,Telur Kukus Nyumii
33,13163,Mie Kuah Poached Egg
33,13163,Mie Kuah Poached Egg
33,13163,Mie Kuah Poached Egg
33,13163,Mie Kuah Poached Egg
33,13163,Mie Kuah Poached Egg
33,13367,Tahu telur sambal kecap
33,13367,Tahu telur sambal kecap
33,14987,Tahu Isi
33,1564,Tumis Ayam Bumbu Kuning
33,4112,Pepes tahu tetelan sapi
33,4836,Daging sapi balado Krucil
33,4836,Daging sapi balado Krucil
33,6313,Sup Iga Kambing
33,6313,Sup Iga Kambing
33,6313,Sup Iga Kambing
33,8629,Ikan Layur Santan Ala Padang
33,8629,Ikan Layur Santan Ala Padang
33,8629,Ikan Layur Santan Ala Padang
33,9098,Ikan Nila dan Kerang Saus Padang
33,9098,Ikan Nila dan Kerang Saus Padang
33,9098,Ikan Nila dan Kerang Saus Padang
33,11021,Balado Udang Pete
33,11923,Telur dadar sosis  mozzarella
33,11923,Telur dadar sosis  mozzarella
33,11923,Telur dadar sosis  mozzarella
33,11923,Telur dadar sosis  mozzarella
33,12198,Telor Goreng Balado
33,12198,Telor Goreng Balado
33,12198,Telor Goreng Balado
33,12198,Telor Goreng Balado
33,12354,Telur ceplok ciluk baa
33,12354,Telur ceplok ciluk baa
33,12354,Telur ceplok ciluk baa
33,12354,Telur ceplok ciluk baa
33,12354,Telur ceplok ciluk baa
33,12950,Sup Tomat Kol Tofu Telur Eat Clean
33,12950,Sup Tomat Kol Tofu Telur Eat Clean
33,12950,Sup Tomat Kol Tofu Telur Eat Clean
33,2971,Tempe buncis masak margarin
33,2971,Tempe buncis masak margarin
33,3090,Oseng cumi kering  tempe no salt
33,3090,Oseng cumi kering  tempe no salt
33,3090,Oseng cumi kering  tempe no salt
33,4005,Semur daging sapi
